sku,name,brand,category,type,price,stock,image,description,active
TSM-F-2WAY,Wixim Distribution Box Flush Mounted TSM-F-2WAY 2-Way,Wixim,Electrical & Lighting,Distribution Box,180.00,20,wixim-p63-2.webp,,yes
TSM-F-4WAY,Wixim Distribution Box Flush Mounted TSM-F-4WAY 4-Way,Wixim,Electrical & Lighting,Distribution Box,360.00,20,wixim-p63-2.webp,,yes
TSM-F-6WAY,Wixim Distribution Box Flush Mounted TSM-F-6WAY 6-Way,Wixim,Electrical & Lighting,Distribution Box,420.00,20,wixim-p63-2.webp,,yes
TSM-F-8WAY,Wixim Distribution Box Flush Mounted TSM-F-8WAY 8-Way,Wixim,Electrical & Lighting,Distribution Box,540.00,20,wixim-p63-2.webp,,yes
TSM-F-10WAY,Wixim Distribution Box Flush Mounted TSM-F-10WAY 10-Way,Wixim,Electrical & Lighting,Distribution Box,672.00,20,wixim-p63-2.webp,,yes
TSM-F-12WAY,Wixim Distribution Box Flush Mounted TSM-F-12WAY 12-Way,Wixim,Electrical & Lighting,Distribution Box,792.00,20,wixim-p63-2.webp,,yes
TSM-F-15WAY,Wixim Distribution Box Flush Mounted TSM-F-15WAY 15-Way,Wixim,Electrical & Lighting,Distribution Box,936.00,20,wixim-p63-2.webp,,yes
TSM-F-18WAY,Wixim Distribution Box Flush Mounted TSM-F-18WAY 18-Way,Wixim,Electrical & Lighting,Distribution Box,1080.00,20,wixim-p63-2.webp,,yes
TSM-F-24WAY,Wixim Distribution Box Flush Mounted TSM-F-24WAY 24-Way,Wixim,Electrical & Lighting,Distribution Box,1680.00,20,wixim-p63-2.webp,,yes
TSM-F-36WAY,Wixim Distribution Box Flush Mounted TSM-F-36WAY 36-Way,Wixim,Electrical & Lighting,Distribution Box,2520.00,20,wixim-p63-2.webp,,yes
HT-2WAY,Wixim Distribution Box Waterproof HT-2WAY 2-Way IP65,Wixim,Electrical & Lighting,Distribution Box,240.00,20,wixim-p64-1.webp,,yes
HT-5WAY,Wixim Distribution Box Waterproof HT-5WAY 5-Way IP65,Wixim,Electrical & Lighting,Distribution Box,492.00,20,wixim-p64-1.webp,,yes
HT-8WAY,Wixim Distribution Box Waterproof HT-8WAY 8-Way IP65,Wixim,Electrical & Lighting,Distribution Box,672.00,20,wixim-p64-1.webp,,yes
HT-12WAY,Wixim Distribution Box Waterproof HT-12WAY 12-Way IP65,Wixim,Electrical & Lighting,Distribution Box,1080.00,20,wixim-p64-1.webp,,yes
HT-15WAY,Wixim Distribution Box Waterproof HT-15WAY 15-Way IP65,Wixim,Electrical & Lighting,Distribution Box,1272.00,20,wixim-p64-1.webp,,yes
HT-18WAY,Wixim Distribution Box Waterproof HT-18WAY 18-Way IP65,Wixim,Electrical & Lighting,Distribution Box,1536.00,20,wixim-p64-1.webp,,yes
HT-24WAY,Wixim Distribution Box Waterproof HT-24WAY 24-Way IP65,Wixim,Electrical & Lighting,Distribution Box,1968.00,20,wixim-p64-1.webp,,yes
W-2P,Wixim Protective Window Hood W-2P 2-Pole Transparent IP67,Wixim,Electrical & Lighting,Window Hood,312.00,20,wixim-p64-2.webp,,yes
W-3P,Wixim Protective Window Hood W-3P 3-Pole Transparent IP67,Wixim,Electrical & Lighting,Window Hood,384.00,20,wixim-p64-2.webp,,yes
W-4P,Wixim Protective Window Hood W-4P 4-Pole Transparent IP67,Wixim,Electrical & Lighting,Window Hood,408.00,20,wixim-p64-2.webp,,yes
W-5P,Wixim Protective Window Hood W-5P 5-Pole Transparent IP67,Wixim,Electrical & Lighting,Window Hood,480.00,20,wixim-p64-2.webp,,yes
W-6P,Wixim Protective Window Hood W-6P 6-Pole Transparent IP67,Wixim,Electrical & Lighting,Window Hood,504.00,20,wixim-p64-2.webp,,yes
W-8P,Wixim Protective Window Hood W-8P 8-Pole Transparent IP67,Wixim,Electrical & Lighting,Window Hood,552.00,20,wixim-p64-2.webp,,yes
W-10P,Wixim Protective Window Hood W-10P 10-Pole Transparent IP67,Wixim,Electrical & Lighting,Window Hood,600.00,20,wixim-p64-2.webp,,yes
W-12P,Wixim Protective Window Hood W-12P 12-Pole Transparent IP67,Wixim,Electrical & Lighting,Window Hood,648.00,20,wixim-p64-2.webp,,yes
W-13P,Wixim Protective Window Hood W-13P 13-Pole Transparent IP67,Wixim,Electrical & Lighting,Window Hood,744.00,20,wixim-p64-2.webp,,yes
W-16P,Wixim Protective Window Hood W-16P 16-Pole Transparent IP67,Wixim,Electrical & Lighting,Window Hood,912.00,20,wixim-p64-2.webp,,yes
W-18P,Wixim Protective Window Hood W-18P 18-Pole Transparent IP67,Wixim,Electrical & Lighting,Window Hood,1320.00,20,wixim-p64-2.webp,,yes
DIN-RAIL-BRACKET-2-8P,Wixim Window Hood Din Rail Bracket Set 2-8P,Wixim,Electrical & Lighting,Window Hood,84.00,20,wixim-p64-3.webp,,yes
DIN-RAIL-BRACKET-10-18P,Wixim Window Hood Din Rail Bracket Set 10-18P,Wixim,Electrical & Lighting,Window Hood,120.00,20,wixim-p64-3.webp,,yes
SM-1WAY,Wixim Distribution Box SM-1WAY 1-Way,Wixim,Electrical & Lighting,Distribution Box,72.00,20,wixim-p65-1.webp,,yes
SM-2WAY,Wixim Distribution Box SM-2WAY 2-Way,Wixim,Electrical & Lighting,Distribution Box,86.40,20,wixim-p65-2.webp,,yes
SM-4WAY,Wixim Distribution Box SM-4WAY 4-Way,Wixim,Electrical & Lighting,Distribution Box,120.00,20,wixim-p65-3.webp,,yes
SM-6WAY,Wixim Distribution Box SM-6WAY 6-Way,Wixim,Electrical & Lighting,Distribution Box,144.00,20,wixim-p65-4.webp,,yes
SM-8WAY,Wixim Distribution Box SM-8WAY 8-Way,Wixim,Electrical & Lighting,Distribution Box,192.00,20,wixim-p65-5.webp,,yes
JUNCTION-BOX-50X50,Wixim Water-Proof Junction Box 50x50mm Round IP55,Wixim,Electrical & Lighting,Junction Box,60.00,20,wixim-p65-6.webp,,yes
JUNCTION-BOX-80X50,Wixim Water-Proof Junction Box 80x50mm Round IP55,Wixim,Electrical & Lighting,Junction Box,66.00,20,wixim-p65-7.webp,,yes
JUNCTION-BOX-85X85X50,Wixim Water-Proof Junction Box 85x85x50mm IP55,Wixim,Electrical & Lighting,Junction Box,96.00,20,wixim-p65-8.webp,,yes
JUNCTION-BOX-100X100X70,Wixim Water-Proof Junction Box 100x100x70mm IP55,Wixim,Electrical & Lighting,Junction Box,168.00,20,wixim-p65-9.webp,,yes
JUNCTION-BOX-150X110X70,Wixim Water-Proof Junction Box 150x110x70mm IP55,Wixim,Electrical & Lighting,Junction Box,252.00,20,wixim-p65-10.webp,,yes
JUNCTION-BOX-150X150X70,Wixim Water-Proof Junction Box 150x150x70mm IP55,Wixim,Electrical & Lighting,Junction Box,276.00,20,wixim-p65-11.webp,,yes
JUNCTION-BOX-200X100X70,Wixim Water-Proof Junction Box 200x100x70mm IP55,Wixim,Electrical & Lighting,Junction Box,300.00,20,wixim-p65-12.webp,,yes
JUNCTION-BOX-200X155X80,Wixim Water-Proof Junction Box 200x155x80mm IP55,Wixim,Electrical & Lighting,Junction Box,372.00,20,wixim-p65-13.webp,,yes
JUNCTION-BOX-200X200X80,Wixim Water-Proof Junction Box 200x200x80mm IP55,Wixim,Electrical & Lighting,Junction Box,504.00,20,wixim-p65-14.webp,,yes
JUNCTION-BOX-255X200X80,Wixim Water-Proof Junction Box 255x200x80mm IP55,Wixim,Electrical & Lighting,Junction Box,600.00,20,wixim-p65-15.webp,,yes
JUNCTION-BOX-300X250X120,Wixim Water-Proof Junction Box 300x250x120mm IP55,Wixim,Electrical & Lighting,Junction Box,1080.00,20,wixim-p65-16.webp,,yes
UKF1-20A,Wixim Weather Protected Isolating Switch UKF1-20A 1-Pole 20A IP65,Wixim,Electrical & Lighting,Weather Protected Isolating Switch,912.00,20,wixim-p65-17.webp,,yes
UKF1-35A,Wixim Weather Protected Isolating Switch UKF1-35A 1-Pole 35A IP65,Wixim,Electrical & Lighting,Weather Protected Isolating Switch,960.00,20,wixim-p65-17.webp,,yes
UKF1-63A,Wixim Weather Protected Isolating Switch UKF1-63A 1-Pole 63A IP65,Wixim,Electrical & Lighting,Weather Protected Isolating Switch,1020.00,20,wixim-p65-17.webp,,yes
UKF2-20A,Wixim Weather Protected Isolating Switch UKF2-20A 2-Pole 20A IP65,Wixim,Electrical & Lighting,Weather Protected Isolating Switch,1068.00,20,wixim-p65-18.webp,,yes
UKF2-35A,Wixim Weather Protected Isolating Switch UKF2-35A 2-Pole 35A IP65,Wixim,Electrical & Lighting,Weather Protected Isolating Switch,1176.00,20,wixim-p65-18.webp,,yes
UKF2-63A,Wixim Weather Protected Isolating Switch UKF2-63A 2-Pole 63A IP65,Wixim,Electrical & Lighting,Weather Protected Isolating Switch,1776.00,20,wixim-p65-18.webp,,yes
UKF3-20A,Wixim Weather Protected Isolating Switch UKF3-20A 3-Pole 20A IP65,Wixim,Electrical & Lighting,Weather Protected Isolating Switch,1176.00,20,wixim-p65-19.webp,,yes
UKF3-35A,Wixim Weather Protected Isolating Switch UKF3-35A 3-Pole 35A IP65,Wixim,Electrical & Lighting,Weather Protected Isolating Switch,1272.00,20,wixim-p65-19.webp,,yes
UKF3-63A,Wixim Weather Protected Isolating Switch UKF3-63A 3-Pole 63A IP65,Wixim,Electrical & Lighting,Weather Protected Isolating Switch,1920.00,20,wixim-p65-19.webp,,yes
HY2-15A,Wixim Drum/Reverse Switch HY2-15A 15A,Wixim,Electrical & Lighting,Drum/Reverse Switch,840.00,20,wixim-p65-20.webp,,yes
HY2-30A,Wixim Drum/Reverse Switch HY2-30A 30A,Wixim,Electrical & Lighting,Drum/Reverse Switch,1320.00,20,wixim-p65-20.webp,,yes
QS-15A,Wixim Drum/Reverse Switch QS-15A 15A,Wixim,Electrical & Lighting,Drum/Reverse Switch,420.00,20,wixim-p65-21.webp,,yes
QS-30A,Wixim Drum/Reverse Switch QS-30A 30A,Wixim,Electrical & Lighting,Drum/Reverse Switch,612.00,20,wixim-p65-21.webp,,yes
LTE-1081,Wixim Warning Beacon Light LTE-1081 Screw Fixing 80mm 3in 5W,Wixim,Electrical & Lighting,Warning/Beacon Light,540.00,20,wixim-p66-1.webp,,yes
LWD-8001,Wixim Warning Beacon Light LWD-8001 80mm 3in Solar,Wixim,Electrical & Lighting,Warning/Beacon Light,792.00,20,,,yes
LTE-1101,Wixim Warning Beacon Light LTE-1101 Screw Fixing 100mm 4in 10W,Wixim,Electrical & Lighting,Warning/Beacon Light,540.00,20,wixim-p66-2.webp,,yes
LTE-1101J,Wixim Warning Beacon Light LTE-1101J 100mm 4in with Buzzer 90dB 10W,Wixim,Electrical & Lighting,Warning/Beacon Light,792.00,20,wixim-p66-2.webp,,yes
LTD-1101,Wixim Warning Beacon Light LTD-1101 Magnetic Fixing 100mm 4in 10W,Wixim,Electrical & Lighting,Warning/Beacon Light,792.00,20,wixim-p66-2.webp,,yes
LTE-5103,Wixim Warning Beacon Light LTE-5103 100mm 4in LED 3W,Wixim,Electrical & Lighting,Warning/Beacon Light,1560.00,20,wixim-p66-3.webp,,yes
LTE-5103J,Wixim Warning Beacon Light LTE-5103J 100mm 4in LED 3W with Buzzer 90dB,Wixim,Electrical & Lighting,Warning/Beacon Light,1800.00,20,wixim-p66-3.webp,,yes
LTE-1121,Wixim Warning Beacon Light LTE-1121 120mm 5in 10W,Wixim,Electrical & Lighting,Warning/Beacon Light,660.00,20,wixim-p66-5.webp,,yes
LTE-1121J,Wixim Warning Beacon Light LTE-1121J 120mm 5in 10W with Buzzer 90dB,Wixim,Electrical & Lighting,Warning/Beacon Light,840.00,20,wixim-p66-5.webp,,yes
LTE-1161,Wixim Warning Beacon Light LTE-1161 160mm 6in 35W,Wixim,Electrical & Lighting,Warning/Beacon Light,1440.00,20,wixim-p66-6.webp,,yes
LTE-1181,Wixim Warning Beacon Light LTE-1181 180mm 7in 35W,Wixim,Electrical & Lighting,Warning/Beacon Light,1920.00,20,wixim-p66-7.webp,,yes
LTD-1201,Wixim Warning Beacon Light LTD-1201 Magnetic Revolving 23W,Wixim,Electrical & Lighting,Warning/Beacon Light,1200.00,20,wixim-p66-4.webp,,yes
LTD-1201J,Wixim Warning Beacon Light LTD-1201J Magnetic Revolving 23W with Buzzer 90dB,Wixim,Electrical & Lighting,Warning/Beacon Light,2160.00,20,wixim-p66-4.webp,,yes
ROAD-CONE-TOP-LIGHT-55MM,Wixim Road Cone Top Light 55mm Battery 2x3A,Wixim,Electrical & Lighting,Telescopic Road Cone,120.00,20,wixim-p66-8.webp,,yes
PP30,Wixim Telescopic Road Cone PP30 30cm Height PP Base 19x19x3cm,Wixim,Electrical & Lighting,Telescopic Road Cone,384.00,20,wixim-p66-9.webp,,yes
PP40,Wixim Telescopic Road Cone PP40 40cm Height PP Base 24.5x24.5x3.5cm,Wixim,Electrical & Lighting,Telescopic Road Cone,504.00,20,wixim-p66-9.webp,,yes
PP50,Wixim Telescopic Road Cone PP50 50cm Height PP Base 24.5x24.5x3.5cm,Wixim,Electrical & Lighting,Telescopic Road Cone,672.00,20,wixim-p66-9.webp,,yes
PP55,Wixim Telescopic Road Cone PP55 55cm Height PP Base 30.5x30.5x5cm,Wixim,Electrical & Lighting,Telescopic Road Cone,924.00,20,wixim-p66-9.webp,,yes
PP70,Wixim Telescopic Road Cone PP70 70cm Height PP Base 30.5x30.5x5cm,Wixim,Electrical & Lighting,Telescopic Road Cone,1176.00,20,wixim-p66-9.webp,,yes
TBJ-01,Wixim High-Power Industrial Motor Siren TBJ-01 LED 30W 130dB IP55,Wixim,Electrical & Lighting,High-Power Industrial Motor Siren,7200.00,20,wixim-p66-10.webp,,yes
TBJ-02,Wixim High-Power Industrial Motor Siren TBJ-02 LED 30W 130dB IP55,Wixim,Electrical & Lighting,High-Power Industrial Motor Siren,7200.00,20,wixim-p66-10.webp,,yes
TBJ-03,Wixim High-Power Industrial Motor Siren TBJ-03 LED 30W 130dB IP55,Wixim,Electrical & Lighting,High-Power Industrial Motor Siren,7200.00,20,wixim-p66-10.webp,,yes
N-1101YKJ,Wixim Remote Control Warning Light N-1101YKJ with Buzzer LED 3W 110dB,Wixim,Electrical & Lighting,Warning/Beacon Light,2760.00,20,wixim-p66-11.webp,,yes
LTE-5051,Wixim LED Strobe Light LTE-5051 IP54 2W,Wixim,Electrical & Lighting,LED Strobe,456.00,20,wixim-p66-12.webp,,yes
LTE-5061,Wixim LED Strobe Light LTE-5061 70mm IP54 2W,Wixim,Electrical & Lighting,LED Strobe,456.00,20,wixim-p66-13.webp,,yes
LTA205-1,Wixim Signal Tower 52mm LTA205-1 1-Layer R 5W IP55,Wixim,Electrical & Lighting,Signal Tower Light,912.00,20,wixim-p67-1.webp,,yes
LTA205-2,Wixim Signal Tower 52mm LTA205-2 2-Layer R.G 10W IP55,Wixim,Electrical & Lighting,Signal Tower Light,1056.00,20,wixim-p67-1.webp,,yes
LTA205-3,Wixim Signal Tower 52mm LTA205-3 3-Layer R.Y.G 15W IP55,Wixim,Electrical & Lighting,Signal Tower Light,1224.00,20,wixim-p67-1.webp,,yes
LTA205-4,Wixim Signal Tower 52mm LTA205-4 4-Layer R.Y.G.B 20W IP55,Wixim,Electrical & Lighting,Signal Tower Light,1392.00,20,wixim-p67-1.webp,,yes
LTA205-5,Wixim Signal Tower 52mm LTA205-5 5-Layer R.Y.G.B.W 25W IP55,Wixim,Electrical & Lighting,Signal Tower Light,1560.00,20,wixim-p67-1.webp,,yes
LTA505-1,Wixim LED Signal Tower 52mm LTA505-1 1-Layer R 2W IP55,Wixim,Electrical & Lighting,Signal Tower Light,1320.00,20,wixim-p67-2.webp,,yes
LTA505-2,Wixim LED Signal Tower 52mm LTA505-2 2-Layer R.G 4W IP55,Wixim,Electrical & Lighting,Signal Tower Light,1680.00,20,wixim-p67-2.webp,,yes
LTA505-3,Wixim LED Signal Tower 52mm LTA505-3 3-Layer R.Y.G 6W IP55,Wixim,Electrical & Lighting,Signal Tower Light,2040.00,20,wixim-p67-2.webp,,yes
LTA505-4,Wixim LED Signal Tower 52mm LTA505-4 4-Layer R.Y.G.B 8W IP55,Wixim,Electrical & Lighting,Signal Tower Light,2400.00,20,wixim-p67-2.webp,,yes
LTA505-5,Wixim LED Signal Tower 52mm LTA505-5 5-Layer R.Y.G.B.W 10W IP55,Wixim,Electrical & Lighting,Signal Tower Light,2760.00,20,wixim-p67-2.webp,,yes
LTD70-1,Wixim LED Module Signal Tower 70mm LTD70-1 1-Layer R 2W IP65,Wixim,Electrical & Lighting,Signal Tower Light,1800.00,20,wixim-p67-3.webp,,yes
LTD70-2,Wixim LED Module Signal Tower 70mm LTD70-2 2-Layer R.G 4W IP65,Wixim,Electrical & Lighting,Signal Tower Light,2760.00,20,wixim-p67-3.webp,,yes
LTD70-3,Wixim LED Module Signal Tower 70mm LTD70-3 3-Layer R.Y.G 6W IP65,Wixim,Electrical & Lighting,Signal Tower Light,3600.00,20,wixim-p67-3.webp,,yes
LTD70-4,Wixim LED Module Signal Tower 70mm LTD70-4 4-Layer R.Y.G.B 8W IP65,Wixim,Electrical & Lighting,Signal Tower Light,4560.00,20,wixim-p67-3.webp,,yes
LTD70-5,Wixim LED Module Signal Tower 70mm LTD70-5 5-Layer R.Y.G.B.W 10W IP65,Wixim,Electrical & Lighting,Signal Tower Light,5520.00,20,wixim-p67-3.webp,,yes
LTA-503TJ,Wixim LED Signal Tower LTA-503TJ 1-Layer 3-Color with Buzzer,Wixim,Electrical & Lighting,Signal Tower Light,1536.00,20,wixim-p67-4.webp,,yes
BL-55-DC,Wixim Alarm Bell BL-55 2in 55mm DC24V/12V,Wixim,Electrical & Lighting,Alarm Bell,312.00,20,wixim-p68-1.webp,,yes
BL-55-AC,Wixim Alarm Bell BL-55 2in 55mm AC220V/110V,Wixim,Electrical & Lighting,Alarm Bell,264.00,20,wixim-p68-1.webp,,yes
BL-75-DC,Wixim Alarm Bell BL-75 3in 75mm DC24V/12V,Wixim,Electrical & Lighting,Alarm Bell,384.00,20,wixim-p68-1.webp,,yes
BL-75-AC,Wixim Alarm Bell BL-75 3in 75mm AC220V/110V,Wixim,Electrical & Lighting,Alarm Bell,324.00,20,wixim-p68-1.webp,,yes
BL-100-DC,Wixim Alarm Bell BL-100 4in 100mm DC24V/12V,Wixim,Electrical & Lighting,Alarm Bell,432.00,20,wixim-p68-1.webp,,yes
BL-100-AC,Wixim Alarm Bell BL-100 4in 100mm AC220V/110V,Wixim,Electrical & Lighting,Alarm Bell,396.00,20,wixim-p68-1.webp,,yes
BL-150-DC,Wixim Alarm Bell BL-150 6in 150mm DC24V/12V,Wixim,Electrical & Lighting,Alarm Bell,816.00,20,wixim-p68-1.webp,,yes
BL-150-AC,Wixim Alarm Bell BL-150 6in 150mm AC220V/110V,Wixim,Electrical & Lighting,Alarm Bell,756.00,20,wixim-p68-1.webp,,yes
BL-200-DC,Wixim Alarm Bell BL-200 8in 200mm DC24V/12V,Wixim,Electrical & Lighting,Alarm Bell,1080.00,20,wixim-p68-1.webp,,yes
BL-200-AC,Wixim Alarm Bell BL-200 8in 200mm AC220V/110V,Wixim,Electrical & Lighting,Alarm Bell,960.00,20,wixim-p68-1.webp,,yes
BL-250-DC,Wixim Alarm Bell BL-250 10in 250mm DC24V/12V,Wixim,Electrical & Lighting,Alarm Bell,1440.00,20,wixim-p68-1.webp,,yes
BL-250-AC,Wixim Alarm Bell BL-250 10in 250mm AC220V/110V,Wixim,Electrical & Lighting,Alarm Bell,1320.00,20,wixim-p68-1.webp,,yes
BL-300-DC,Wixim Alarm Bell BL-300 12in 300mm DC24V/12V,Wixim,Electrical & Lighting,Alarm Bell,1800.00,20,wixim-p68-1.webp,,yes
BL-300-AC,Wixim Alarm Bell BL-300 12in 300mm AC220V/110V,Wixim,Electrical & Lighting,Alarm Bell,1560.00,20,wixim-p68-1.webp,,yes
CB-4B-DC,Wixim Alarm Bell Aluminium Base Waterproof CB-4B 4in 100mm DC24V/12V,Wixim,Electrical & Lighting,Alarm Bell,552.00,20,wixim-p68-2.webp,,yes
CB-4B-AC,Wixim Alarm Bell Aluminium Base Waterproof CB-4B 4in 100mm AC220V/110V,Wixim,Electrical & Lighting,Alarm Bell,456.00,20,wixim-p68-2.webp,,yes
CB-6B-DC,Wixim Alarm Bell Aluminium Base Waterproof CB-6B 6in 150mm DC24V/12V,Wixim,Electrical & Lighting,Alarm Bell,1152.00,20,wixim-p68-2.webp,,yes
CB-6B-AC,Wixim Alarm Bell Aluminium Base Waterproof CB-6B 6in 150mm AC220V/110V,Wixim,Electrical & Lighting,Alarm Bell,960.00,20,wixim-p68-2.webp,,yes
CB-8B-DC,Wixim Alarm Bell Aluminium Base Waterproof CB-8B 8in 200mm DC24V/12V,Wixim,Electrical & Lighting,Alarm Bell,1440.00,20,wixim-p68-2.webp,,yes
CB-8B-AC,Wixim Alarm Bell Aluminium Base Waterproof CB-8B 8in 200mm AC220V/110V,Wixim,Electrical & Lighting,Alarm Bell,1200.00,20,wixim-p68-2.webp,,yes
CB-10B-DC,Wixim Alarm Bell Aluminium Base Waterproof CB-10B 10in 250mm DC24V/12V,Wixim,Electrical & Lighting,Alarm Bell,1800.00,20,wixim-p68-2.webp,,yes
CB-10B-AC,Wixim Alarm Bell Aluminium Base Waterproof CB-10B 10in 250mm AC220V/110V,Wixim,Electrical & Lighting,Alarm Bell,1512.00,20,wixim-p68-2.webp,,yes
DAL-2,Wixim Fire Alarm Switch DAL-2 Break Glass AC220V 5A DC24V 8A,Wixim,Electrical & Lighting,Fire Alarm Switch,312.00,20,wixim-p68-3.webp,,yes
FIRE-1012,Wixim Fire Alarm Switch FIRE-1012 Manual Round,Wixim,Electrical & Lighting,Fire Alarm Switch,792.00,20,wixim-p68-4.webp,,yes
FIRE-1013,Wixim Fire Alarm Switch FIRE-1013 Manual Reset 9-28VDC 45mA,Wixim,Electrical & Lighting,Fire Alarm Switch,1260.00,20,wixim-p68-5.webp,,yes
XH-QG-2,Wixim Fire Alarm Siren XH-QG-2 DC12/24V 100dB,Wixim,Electrical & Lighting,Fire Alarm Siren,960.00,20,wixim-p68-6.webp,,yes
XH-QG-5,Wixim Fire Alarm Siren XH-QG-5 AC220V 100dB,Wixim,Electrical & Lighting,Fire Alarm Siren,1320.00,20,wixim-p68-7.webp,,yes
YW-01,Wixim Smoke Alarm/Detector YW-01 Photoelectric Type DC9V 85dB,Wixim,Electrical & Lighting,Smoke Alarm/Detector,624.00,20,wixim-p68-8.webp,,yes
YW-04,Wixim Smoke Alarm/Detector YW-04 Ionization Type DC9V 85dB,Wixim,Electrical & Lighting,Smoke Alarm/Detector,1008.00,20,wixim-p68-9.webp,,yes
HRB-PS30/60,Wixim Buzzer HRB-PS30/60 30mm 90dB,Wixim,Electrical & Lighting,Buzzer,264.00,20,wixim-p68-10.webp,,yes
HRB-N80/FM-2,Wixim Buzzer HRB-N80/FM-2 Surface 95dB,Wixim,Electrical & Lighting,Buzzer,264.00,20,wixim-p68-11.webp,,yes
HRB-P80/FM-1,Wixim Buzzer HRB-P80/FM-1 Flush 95dB,Wixim,Electrical & Lighting,Buzzer,264.00,20,wixim-p68-12.webp,,yes
BJ-1,Wixim Buzzer BJ-1 90dB,Wixim,Electrical & Lighting,Buzzer,264.00,20,wixim-p68-13.webp,,yes
HRB-N80/FM-2-DC,Wixim Buzzer HRB-N80/FM-2 Surface 95dB DC12V/24V,Wixim,Electrical & Lighting,Buzzer,288.00,20,wixim-p68-11.webp,,yes
MS-190,Wixim Motor Siren MS-190 114dB 40W IP44,Wixim,Electrical & Lighting,Motor Siren,624.00,20,wixim-p69-1.webp,,yes
MS-290,Wixim Motor Siren MS-290 116dB 40W IP44,Wixim,Electrical & Lighting,Motor Siren,1200.00,20,wixim-p69-2.webp,,yes
MS-390,Wixim Motor Siren MS-390 125dB IP44,Wixim,Electrical & Lighting,Motor Siren,3120.00,20,wixim-p69-3.webp,,yes
MS-395,Wixim Motor Siren MS-395 125dB IP44,Wixim,Electrical & Lighting,Motor Siren,7200.00,20,wixim-p69-4.webp,,yes
MS-490,Wixim Double Motor Siren MS-490 AC220V 1.6A 150dB IP44,Wixim,Electrical & Lighting,Double Motor Siren,8160.00,20,wixim-p69-5.webp,,yes
MS-590,Wixim Double Motor Siren MS-590 AC220V 1.6A 160dB IP44,Wixim,Electrical & Lighting,Double Motor Siren,20400.00,20,wixim-p69-6.webp,,yes
MS-690,Wixim Double Motor Siren MS-690 AC220V 2A 170dB IP44,Wixim,Electrical & Lighting,Double Motor Siren,30000.00,20,wixim-p69-7.webp,,yes
MS-790,Wixim Double Motor Siren MS-790 AC220V 2A 180dB IP44,Wixim,Electrical & Lighting,Double Motor Siren,33600.00,20,wixim-p69-8.webp,,yes
A-305-1,Wixim Handle Lock A-305-1 w/Key 22x53mm,Wixim,Electrical & Lighting,Handle Lock,216.00,20,wixim-p70-1.webp,,yes
A-305-A,Wixim Handle Lock A-305-A 22x53mm,Wixim,Electrical & Lighting,Handle Lock,180.00,20,wixim-p70-1.webp,,yes
A-19K,Wixim Handle Lock A-19K w/Key 22x53mm,Wixim,Electrical & Lighting,Handle Lock,336.00,20,wixim-p70-2.webp,,yes
MS-309-1,Wixim Handle Lock MS-309-1 18x65mm,Wixim,Electrical & Lighting,Handle Lock,288.00,20,wixim-p70-3.webp,,yes
A-303-1,Wixim Handle Lock A-303-1 w/Key 22x66mm,Wixim,Electrical & Lighting,Handle Lock,216.00,20,wixim-p70-4.webp,,yes
A-303-A,Wixim Handle Lock A-303-A 22x66mm,Wixim,Electrical & Lighting,Handle Lock,180.00,20,wixim-p70-4.webp,,yes
A-19,Wixim Handle Lock A-19 22x53mm,Wixim,Electrical & Lighting,Handle Lock,288.00,20,wixim-p70-5.webp,,yes
A-324-1,Wixim Handle Lock A-324-1 w/Key 22x78mm,Wixim,Electrical & Lighting,Handle Lock,348.00,20,wixim-p70-6.webp,,yes
A-324-A,Wixim Handle Lock A-324-A 22x78mm,Wixim,Electrical & Lighting,Handle Lock,264.00,20,wixim-p70-6.webp,,yes
A-301-1,Wixim Handle Lock A-301-1 w/Key 22x102mm,Wixim,Electrical & Lighting,Handle Lock,228.00,20,wixim-p70-7.webp,,yes
A-301-A,Wixim Handle Lock A-301-A 22x102mm,Wixim,Electrical & Lighting,Handle Lock,192.00,20,wixim-p70-7.webp,,yes
A-45K,Wixim Handle Lock A-45K w/Key 22x102mm,Wixim,Electrical & Lighting,Handle Lock,396.00,20,wixim-p70-8.webp,,yes
MS-406,Wixim Handle Lock MS-406 22x43mm,Wixim,Electrical & Lighting,Handle Lock,132.00,20,wixim-p70-9.webp,,yes
A-308-2,Wixim Handle Lock A-308-2 w/Key 22x116mm,Wixim,Electrical & Lighting,Handle Lock,312.00,20,wixim-p70-10.webp,,yes
A-45,Wixim Handle Lock A-45 22x102mm,Wixim,Electrical & Lighting,Handle Lock,336.00,20,wixim-p70-11.webp,,yes
A-480-1,Wixim Handle Lock A-480-1 w/Key 140x34mm,Wixim,Electrical & Lighting,Handle Lock,720.00,20,wixim-p70-12.webp,,yes
A-140-2,Wixim Handle Lock A-140-2 w/Key (MS306-2-1) 22x130mm,Wixim,Electrical & Lighting,Handle Lock,720.00,20,wixim-p70-13.webp,,yes
A-17-1,Wixim Handle Lock A-17-1 w/Key 22x115mm,Wixim,Electrical & Lighting,Handle Lock,480.00,20,wixim-p70-14.webp,,yes
A-480-2,Wixim Handle Lock A-480-2 w/Key 140x34mm,Wixim,Electrical & Lighting,Handle Lock,720.00,20,wixim-p70-15.webp,,yes
A-1,Wixim Panel Lock A-1 w/Key (MS603-1) 85.5x28mm Red or Silver Button,Wixim,Electrical & Lighting,Panel Lock,120.00,20,wixim-p71-1.webp,,yes
